Entity,Frequency,Entity Type,Year,Month,Day,Latitude,Longitude,Country,City,News Source
Belarus,3,GPE,2022,3,2,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
UK,3,GPE,2022,3,2,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
Kyiv,9,LOC,2022,3,2,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,3,LOC,2022,3,2,51.0,10.0,Germany,,cnn
Stryzhen River,2,LOC,2022,3,2,,,,,cnn
the Black Sea,2,LOC,2022,3,2,52.0687719,4.2778376,Netherlands,The Hague,cnn
Latin America,2,LOC,2022,3,2,48.84774885,2.351138358927914,France,Paris,cnn
West,1,LOC,2022,3,2,0.5090396,34.5731341,Kenya,,cnn
Maryna,1,LOC,2022,3,2,54.0932509,22.7435776,Poland,,cnn
Video,1,LOC,2022,3,2,-4.713918,-40.075643,Brazil,,cnn
Ukraine,107,GPE,2022,3,3,49.4871968,31.2718321,Ukraine,,cnn
Russia,56,GPE,2022,3,3,64.6863136,97.7453061,Russia,,cnn
US,40,GPE,2022,3,3,39.7837304,-100.445882,United States,,cnn
Zaporizhzhia,10,GPE,2022,3,3,47.8507859,35.1182867,Ukraine,Zaporizhzhia,cnn
Enerhodar,8,GPE,2022,3,3,47.4970865,34.6487214,Ukraine,,cnn
Ukrainian,8,GPE,2022,3,3,,,,,cnn
the United States,8,GPE,2022,3,3,29.6330078,-97.98859404468138,United States,,cnn
Moscow,6,GPE,2022,3,3,55.7504461,37.6174943,Russia,Moscow,cnn
Chernobyl,5,GPE,2022,3,3,51.2705477,30.2195609,Ukraine,,cnn
Kherson,5,GPE,2022,3,3,46.5421715,33.4079326,Ukraine,,cnn
Belarus,4,GPE,2022,3,3,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
Mariupol,3,GPE,2022,3,3,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Us,3,GPE,2022,3,3,39.7837304,-100.445882,United States,,cnn
Germany,3,GPE,2022,3,3,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Syria,3,GPE,2022,3,3,34.6401861,39.0494106,Syria,,cnn
Airbnb,2,GPE,2022,3,3,37.7719568,-122.4054484,United States,San Francisco,cnn
Soviet Ukraine,2,GPE,2022,3,3,49.8344815,24.0186798,Ukraine,,cnn
Zelensky,2,GPE,2022,3,3,50.39983295,14.80770287380494,Czechia,,cnn
Chernihiv,2,GPE,2022,3,3,51.272593,31.7417235,Ukraine,,cnn
Georgia,2,GPE,2022,3,3,32.3293809,-83.1137366,United States,,cnn
Europe,7,LOC,2022,3,3,51.0,10.0,Germany,,cnn
Kyiv,2,LOC,2022,3,3,50.4500336,30.5241361,Ukraine,Kyiv,cnn
West,2,LOC,2022,3,3,0.5090396,34.5731341,Kenya,,cnn
Kharkiv,1,LOC,2022,3,3,49.9923181,36.2310146,Ukraine,Kharkiv,cnn
EUROPE,1,LOC,2022,3,3,51.0,10.0,Germany,,cnn
Mars,1,LOC,2022,3,3,45.022172,4.3221548,France,,cnn
Earth,1,LOC,2022,3,3,34.2331373,-102.4107493,United States,Earth,cnn
Black Sea,1,LOC,2022,3,3,43.87280435,33.99381558677739,,,cnn
Roman,1,LOC,2022,3,3,48.836297599999995,1.047626206618487,France,Mesnils-sur-Iton,cnn
Ukraine,145,GPE,2022,3,4,49.4871968,31.2718321,Ukraine,,cnn
Russia,98,GPE,2022,3,4,64.6863136,97.7453061,Russia,,cnn
US,67,GPE,2022,3,4,39.7837304,-100.445882,United States,,cnn
Poland,17,GPE,2022,3,4,52.215933,19.134422,Poland,,cnn
Brussels,11,GPE,2022,3,4,50.8465573,4.351697,Belgium,Brussels,cnn
Brazil,9,GPE,2022,3,4,-10.3333333,-53.2,Brazil,,cnn
Hawaii,8,GPE,2022,3,4,19.593801499999998,-155.42837009716908,United States,,cnn
Moscow,6,GPE,2022,3,4,55.7504461,37.6174943,Russia,Moscow,cnn
the United States,6,GPE,2022,3,4,29.6330078,-97.98859404468138,United States,,cnn
California,6,GPE,2022,3,4,36.7014631,-118.755997,United States,,cnn
Ukrainian,5,GPE,2022,3,4,,,,,cnn
Romania,5,GPE,2022,3,4,45.9852129,24.6859225,Romania,,cnn
Singapore,4,GPE,2022,3,4,1.357107,103.8194992,Singapore,Singapore,cnn
China,4,GPE,2022,3,4,35.000074,104.999927,China,,cnn
Washington,4,GPE,2022,3,4,38.8950368,-77.0365427,United States,Washington,cnn
Macron,4,GPE,2022,3,4,41.0062945,39.7273072,Turkey,Trabzon,cnn
Mykolaiv,3,GPE,2022,3,4,47.3886032,31.9442334,Ukraine,,cnn
Germany,3,GPE,2022,3,4,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
France,3,GPE,2022,3,4,46.603354,1.8883335,France,,cnn
Kherson,3,GPE,2022,3,4,46.5421715,33.4079326,Ukraine,,cnn
Europe,22,LOC,2022,3,4,51.0,10.0,Germany,,cnn
Kyiv,8,LOC,2022,3,4,50.4500336,30.5241361,Ukraine,Kyiv,cnn
West,3,LOC,2022,3,4,0.5090396,34.5731341,Kenya,,cnn
East,2,LOC,2022,3,4,12.2527495,0.8736106,Burkina Faso,,cnn
the Mykolaiv Oblast,1,LOC,2022,3,4,46.9423408,32.0382517,Ukraine,Mykolaiv,cnn
the Sakhalin Island,1,LOC,2022,3,4,,,,,cnn
NAS W -224.50  ,1,LOC,2022,3,4,60.1906222,15.212616,Sweden,,cnn
North,1,LOC,2022,3,4,40.3736611,127.0870417,North Korea,,cnn
South,1,LOC,2022,3,4,36.638392,127.6961188,South Korea,Cheongju-si,cnn
Ukraine,111,GPE,2022,3,5,49.4871968,31.2718321,Ukraine,,cnn
Russia,73,GPE,2022,3,5,64.6863136,97.7453061,Russia,,cnn
US,36,GPE,2022,3,5,39.7837304,-100.445882,United States,,cnn
Poland,32,GPE,2022,3,5,52.215933,19.134422,Poland,,cnn
Mariupol,16,GPE,2022,3,5,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Israel,9,GPE,2022,3,5,31.5313113,34.8667654,Israel,Lachish Regional Council,cnn
Moscow,7,GPE,2022,3,5,55.7504461,37.6174943,Russia,Moscow,cnn
Volnovakha,7,GPE,2022,3,5,47.5984285,37.4998511,Ukraine,,cnn
China,6,GPE,2022,3,5,35.000074,104.999927,China,,cnn
the United States,6,GPE,2022,3,5,29.6330078,-97.98859404468138,United States,,cnn
Ukrainian,6,GPE,2022,3,5,,,,,cnn
Donbas,5,GPE,2022,3,5,49.4183248,17.310880143943606,Czechia,,cnn
Chernobyl,5,GPE,2022,3,5,51.2705477,30.2195609,Ukraine,,cnn
UK,5,GPE,2022,3,5,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
Germany,4,GPE,2022,3,5,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Kyiv,4,GPE,2022,3,5,50.4500336,30.5241361,Ukraine,Kyiv,cnn
South Africa,3,GPE,2022,3,5,-28.8166236,24.991639,South Africa,Tokologo Local Municipality,cnn
Beijing,2,GPE,2022,3,5,39.906217,116.3912757,China,Beijing,cnn
Kristina,2,GPE,2022,3,5,61.48097765,27.346017052620464,Finland,Mikkeli,cnn
Berlin,2,GPE,2022,3,5,52.5170365,13.3888599,Germany,Berlin,cnn
Kyiv,7,LOC,2022,3,5,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,7,LOC,2022,3,5,51.0,10.0,Germany,,cnn
the Black Sea,3,LOC,2022,3,5,52.0687719,4.2778376,Netherlands,The Hague,cnn
Aegean Sea,2,LOC,2022,3,5,38.0580504,25.721561172355706,Greece,,cnn
West,1,LOC,2022,3,5,0.5090396,34.5731341,Kenya,,cnn
Strait of Dardanelles,1,LOC,2022,3,5,,,,,cnn
USS San Jacinto,1,LOC,2022,3,5,,,,,cnn
the North Aegean,1,LOC,2022,3,5,40.9562438,-111.8906508,United States,Farmington,cnn
Ukraine,78,GPE,2022,3,6,49.4871968,31.2718321,Ukraine,,cnn
Russia,67,GPE,2022,3,6,64.6863136,97.7453061,Russia,,cnn
US,15,GPE,2022,3,6,39.7837304,-100.445882,United States,,cnn
Israel,10,GPE,2022,3,6,31.5313113,34.8667654,Israel,Lachish Regional Council,cnn
Poland,8,GPE,2022,3,6,52.215933,19.134422,Poland,,cnn
St. Petersburg,7,GPE,2022,3,6,59.938732,30.316229,Russia,Saint Petersburg,cnn
Moscow,6,GPE,2022,3,6,55.7504461,37.6174943,Russia,Moscow,cnn
Macron,6,GPE,2022,3,6,41.0062945,39.7273072,Turkey,Trabzon,cnn
UK,6,GPE,2022,3,6,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
South Korea,5,GPE,2022,3,6,36.638392,127.6961188,South Korea,Cheongju-si,cnn
Kyiv,5,GPE,2022,3,6,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Ukrainian,5,GPE,2022,3,6,,,,,cnn
Kherson,4,GPE,2022,3,6,46.5421715,33.4079326,Ukraine,,cnn
Mykoliav,4,GPE,2022,3,6,,,,,cnn
the United States,3,GPE,2022,3,6,29.6330078,-97.98859404468138,United States,,cnn
Belarus,3,GPE,2022,3,6,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
Irpin,3,GPE,2022,3,6,50.5206777,30.2448725,Ukraine,,cnn
Japan,2,GPE,2022,3,6,36.5748441,139.2394179,Japan,Kiryu,cnn
Lviv,2,GPE,2022,3,6,49.841952,24.0315921,Ukraine,,cnn
Netflix,2,GPE,2022,3,6,57.5779775,-4.5848876,United Kingdom,,cnn
Kyiv,13,LOC,2022,3,6,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Vinnytsia,1,LOC,2022,3,6,48.8990315,28.516068,Ukraine,,cnn
Transnitsia,1,LOC,2022,3,6,,,,,cnn
Black Sea,1,LOC,2022,3,6,43.87280435,33.99381558677739,,,cnn
Eastern Europe,1,LOC,2022,3,6,41.836891800000004,22.52384962142576,North Macedonia,,cnn
Europe,1,LOC,2022,3,6,51.0,10.0,Germany,,cnn
Africa,1,LOC,2022,3,6,11.5024338,17.7578122,Chad,,cnn
Ukraine,72,GPE,2022,3,7,49.4871968,31.2718321,Ukraine,,cnn
Russia,60,GPE,2022,3,7,64.6863136,97.7453061,Russia,,cnn
US,38,GPE,2022,3,7,39.7837304,-100.445882,United States,,cnn
Kyiv,9,GPE,2022,3,7,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Poland,9,GPE,2022,3,7,52.215933,19.134422,Poland,,cnn
Belarus,8,GPE,2022,3,7,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
Moscow,7,GPE,2022,3,7,55.7504461,37.6174943,Russia,Moscow,cnn
Venezuela,6,GPE,2022,3,7,8.0018709,-66.1109318,Venezuela,,cnn
Romania,6,GPE,2022,3,7,45.9852129,24.6859225,Romania,,cnn
Germany,5,GPE,2022,3,7,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Hungary,5,GPE,2022,3,7,47.1817585,19.5060937,Hungary,Pusztavacs,cnn
Australia,4,GPE,2022,3,7,-24.7761086,134.755,Australia,,cnn
Greece,4,GPE,2022,3,7,38.9953683,21.9877132,Greece,,cnn
Mariupol,3,GPE,2022,3,7,47.0957648,37.5499621,Ukraine,Mariupol,cnn
the United States,3,GPE,2022,3,7,29.6330078,-97.98859404468138,United States,,cnn
Iran,3,GPE,2022,3,7,32.6475314,54.5643516,Iran,دهستان زرین,cnn
Chaplynka,3,GPE,2022,3,7,46.3617756,33.5380219,Ukraine,,cnn
the Russian Federation,3,GPE,2022,3,7,52.5161051,13.3834149,Germany,Berlin,cnn
Nigeria,3,GPE,2022,3,7,9.6000359,7.9999721,Nigeria,,cnn
Abuja,3,GPE,2022,3,7,9.0643305,7.4892974,Nigeria,Abuja,cnn
Kyiv,9,LOC,2022,3,7,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,6,LOC,2022,3,7,51.0,10.0,Germany,,cnn
West,2,LOC,2022,3,7,0.5090396,34.5731341,Kenya,,cnn
East,1,LOC,2022,3,7,12.2527495,0.8736106,Burkina Faso,,cnn
the Sea of Azov,1,LOC,2022,3,7,,,,,cnn
the Dnieper River,1,LOC,2022,3,7,38.6452532,-121.5493819,United States,Sacramento,cnn
Ukraine,97,GPE,2022,3,8,49.4871968,31.2718321,Ukraine,,cnn
Russia,69,GPE,2022,3,8,64.6863136,97.7453061,Russia,,cnn
US,61,GPE,2022,3,8,39.7837304,-100.445882,United States,,cnn
Poland,31,GPE,2022,3,8,52.215933,19.134422,Poland,,cnn
Japan,11,GPE,2022,3,8,36.5748441,139.2394179,Japan,Kiryu,cnn
Moscow,8,GPE,2022,3,8,55.7504461,37.6174943,Russia,Moscow,cnn
the United States,7,GPE,2022,3,8,29.6330078,-97.98859404468138,United States,,cnn
Iran,7,GPE,2022,3,8,32.6475314,54.5643516,Iran,دهستان زرین,cnn
Kyiv,6,GPE,2022,3,8,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Chernobyl,5,GPE,2022,3,8,51.2705477,30.2195609,Ukraine,,cnn
America,4,GPE,2022,3,8,51.4371483,5.9799001,Netherlands,,cnn
Belarus,4,GPE,2022,3,8,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
Germany,4,GPE,2022,3,8,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Israel,4,GPE,2022,3,8,31.5313113,34.8667654,Israel,Lachish Regional Council,cnn
Venezuela,3,GPE,2022,3,8,8.0018709,-66.1109318,Venezuela,,cnn
Hungary,3,GPE,2022,3,8,47.1817585,19.5060937,Hungary,Pusztavacs,cnn
The United States,2,GPE,2022,3,8,44.9764284,-71.6801477,United States,Averill,cnn
Caracas,2,GPE,2022,3,8,10.506098,-66.9146017,Venezuela,Caracas,cnn
Romania,2,GPE,2022,3,8,45.9852129,24.6859225,Romania,,cnn
Warsaw,2,GPE,2022,3,8,52.2319581,21.0067249,Poland,Warsaw,cnn
Europe,5,LOC,2022,3,8,51.0,10.0,Germany,,cnn
West,4,LOC,2022,3,8,0.5090396,34.5731341,Kenya,,cnn
the Black Sea,2,LOC,2022,3,8,52.0687719,4.2778376,Netherlands,The Hague,cnn
F-16s,2,LOC,2022,3,8,49.1332542,2.2302955,France,,cnn
Kyiv,2,LOC,2022,3,8,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Africa,1,LOC,2022,3,8,11.5024338,17.7578122,Chad,,cnn
MiG-29,1,LOC,2022,3,8,50.285027,57.1487172,Kazakhstan,Aktobe,cnn
Western Europe,1,LOC,2022,3,8,-33.9797952,18.5816802,South Africa,,cnn
Biden,1,LOC,2022,3,8,5.2290543,-1.0078989,Ghana,,cnn
Ukraine,80,GPE,2022,3,9,49.4871968,31.2718321,Ukraine,,cnn
Russia,45,GPE,2022,3,9,64.6863136,97.7453061,Russia,,cnn
US,36,GPE,2022,3,9,39.7837304,-100.445882,United States,,cnn
Mariupol,22,GPE,2022,3,9,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Poland,17,GPE,2022,3,9,52.215933,19.134422,Poland,,cnn
Kyiv,8,GPE,2022,3,9,50.4500336,30.5241361,Ukraine,Kyiv,cnn
China,6,GPE,2022,3,9,35.000074,104.999927,China,,cnn
the United States,5,GPE,2022,3,9,29.6330078,-97.98859404468138,United States,,cnn
Donetsk,5,GPE,2022,3,9,48.0158753,37.8013407,Ukraine,Donetsk,cnn
Germany,5,GPE,2022,3,9,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Zhytomyr,5,GPE,2022,3,9,50.9080532,28.3867504,Ukraine,,cnn
Ukrainian,4,GPE,2022,3,9,,,,,cnn
Khirvonina,3,GPE,2022,3,9,,,,,cnn
Shashenok,3,GPE,2022,3,9,,,,,cnn
Washington,3,GPE,2022,3,9,38.8950368,-77.0365427,United States,Washington,cnn
UK,3,GPE,2022,3,9,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
USAID,3,GPE,2022,3,9,38.8936954,-77.0313398,United States,Washington,cnn
Mykolaiv,3,GPE,2022,3,9,47.3886032,31.9442334,Ukraine,,cnn
the Russian Federation,2,GPE,2022,3,9,52.5161051,13.3834149,Germany,Berlin,cnn
Chernobyl,2,GPE,2022,3,9,51.2705477,30.2195609,Ukraine,,cnn
Kyiv,9,LOC,2022,3,9,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,5,LOC,2022,3,9,51.0,10.0,Germany,,cnn
Perebeinis,3,LOC,2022,3,9,,,,,cnn
Shashenok,2,LOC,2022,3,9,,,,,cnn
West,2,LOC,2022,3,9,0.5090396,34.5731341,Kenya,,cnn
The Bay Area,1,LOC,2022,3,9,0.2383446,32.6266453,Uganda,Kampala,cnn
Valeria Shashenok,1,LOC,2022,3,9,,,,,cnn
Sukhomlyn,1,LOC,2022,3,9,,,,,cnn
Kiev,1,LOC,2022,3,9,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Russian-,1,LOC,2022,3,9,10.4960299,-63.1718964,Venezuela,,cnn
Ukraine,90,GPE,2022,3,10,49.4871968,31.2718321,Ukraine,,cnn
Russia,76,GPE,2022,3,10,64.6863136,97.7453061,Russia,,cnn
US,43,GPE,2022,3,10,39.7837304,-100.445882,United States,,cnn
Belarus,10,GPE,2022,3,10,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
China,9,GPE,2022,3,10,35.000074,104.999927,China,,cnn
the United States,8,GPE,2022,3,10,29.6330078,-97.98859404468138,United States,,cnn
Mariupol,7,GPE,2022,3,10,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Ukrainian,7,GPE,2022,3,10,,,,,cnn
Chernihiv,7,GPE,2022,3,10,51.272593,31.7417235,Ukraine,,cnn
Kyiv,7,GPE,2022,3,10,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Chernobyl,5,GPE,2022,3,10,51.2705477,30.2195609,Ukraine,,cnn
Moscow,4,GPE,2022,3,10,55.7504461,37.6174943,Russia,Moscow,cnn
Washington,3,GPE,2022,3,10,38.8950368,-77.0365427,United States,Washington,cnn
San Diego,3,GPE,2022,3,10,32.7174202,-117.1627728,United States,San Diego,cnn
Mexico,3,GPE,2022,3,10,23.6585116,-102.0077097,Mexico,,cnn
South Sudan,2,GPE,2022,3,10,7.8699431,29.6667897,South Sudan,,cnn
Hostomel,2,GPE,2022,3,10,50.58826,30.25909,Ukraine,,cnn
UK,2,GPE,2022,3,10,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
Kharkiv,2,GPE,2022,3,10,49.9923181,36.2310146,Ukraine,Kharkiv,cnn
Versailles,2,GPE,2022,3,10,48.8035403,2.1266886,France,Versailles,cnn
Kyiv,8,LOC,2022,3,10,50.4500336,30.5241361,Ukraine,Kyiv,cnn
West,2,LOC,2022,3,10,0.5090396,34.5731341,Kenya,,cnn
Boychenko,1,LOC,2022,3,10,,,,,cnn
the Kherson Oblast,1,LOC,2022,3,10,46.6384675,32.5635069,Ukraine,Kherson,cnn
Europe,1,LOC,2022,3,10,51.0,10.0,Germany,,cnn
Biden,1,LOC,2022,3,10,5.2290543,-1.0078989,Ghana,,cnn
Ukraine,98,GPE,2022,3,11,49.4871968,31.2718321,Ukraine,,cnn
Russia,56,GPE,2022,3,11,64.6863136,97.7453061,Russia,,cnn
US,30,GPE,2022,3,11,39.7837304,-100.445882,United States,,cnn
Spain,10,GPE,2022,3,11,39.3260685,-4.8379791,Spain,,cnn
the United States,6,GPE,2022,3,11,29.6330078,-97.98859404468138,United States,,cnn
Chernobyl,5,GPE,2022,3,11,51.2705477,30.2195609,Ukraine,,cnn
Kyiv,5,GPE,2022,3,11,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Lutsk,5,GPE,2022,3,11,50.7450733,25.320078,Ukraine,Lutsk,cnn
Italy,4,GPE,2022,3,11,42.6384261,12.674297,Italy,Terni,cnn
Poland,4,GPE,2022,3,11,52.215933,19.134422,Poland,,cnn
Donbas,3,GPE,2022,3,11,49.4183248,17.310880143943606,Czechia,,cnn
Mykolaiv,3,GPE,2022,3,11,47.3886032,31.9442334,Ukraine,,cnn
Belarus,3,GPE,2022,3,11,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
Mariupol,3,GPE,2022,3,11,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Ukrainian,2,GPE,2022,3,11,,,,,cnn
Melitopol,2,GPE,2022,3,11,46.8400009,35.35786473485406,Ukraine,Melitopol,cnn
Hostomel,2,GPE,2022,3,11,50.58826,30.25909,Ukraine,,cnn
U.S.,2,GPE,2022,3,11,48.6840674,9.009582476304603,Germany,,cnn
Volnovakha,2,GPE,2022,3,11,47.5984285,37.4998511,Ukraine,,cnn
Baryshivka,2,GPE,2022,3,11,50.3645295,31.3256722,Ukraine,,cnn
Kyiv,11,LOC,2022,3,11,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,5,LOC,2022,3,11,51.0,10.0,Germany,,cnn
Brovary,2,LOC,2022,3,11,50.5111168,30.7900482,Ukraine,Brovary,cnn
the Middle East,2,LOC,2022,3,11,42.3638002,-71.1013814,United States,Cambridge,cnn
Black Sea,2,LOC,2022,3,11,43.87280435,33.99381558677739,,,cnn
the Dnieper River,1,LOC,2022,3,11,38.6452532,-121.5493819,United States,Sacramento,cnn
Biden,1,LOC,2022,3,11,5.2290543,-1.0078989,Ghana,,cnn
Sea of Azov,1,LOC,2022,3,11,46.196729,36.73570655151333,,,cnn
West,1,LOC,2022,3,11,0.5090396,34.5731341,Kenya,,cnn
Ukraine,106,GPE,2022,3,12,49.4871968,31.2718321,Ukraine,,cnn
Russia,48,GPE,2022,3,12,64.6863136,97.7453061,Russia,,cnn
US,24,GPE,2022,3,12,39.7837304,-100.445882,United States,,cnn
Poland,7,GPE,2022,3,12,52.215933,19.134422,Poland,,cnn
Macron,7,GPE,2022,3,12,41.0062945,39.7273072,Turkey,Trabzon,cnn
Ukrainian,6,GPE,2022,3,12,,,,,cnn
Moscow,6,GPE,2022,3,12,55.7504461,37.6174943,Russia,Moscow,cnn
Germany,6,GPE,2022,3,12,51.0834196,10.4234469,Germany,Unstrut-Hainich,cnn
Kyiv,5,GPE,2022,3,12,50.4500336,30.5241361,Ukraine,Kyiv,cnn
the United States,5,GPE,2022,3,12,29.6330078,-97.98859404468138,United States,,cnn
Mariupol,5,GPE,2022,3,12,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Makariv,5,GPE,2022,3,12,50.4581787,29.80645793576567,Ukraine,,cnn
Melitopol,3,GPE,2022,3,12,46.8400009,35.35786473485406,Ukraine,Melitopol,cnn
Chernobyl,3,GPE,2022,3,12,51.2705477,30.2195609,Ukraine,,cnn
Lviv,2,GPE,2022,3,12,49.841952,24.0315921,Ukraine,,cnn
the Russian Federation,2,GPE,2022,3,12,52.5161051,13.3834149,Germany,Berlin,cnn
Romania,2,GPE,2022,3,12,45.9852129,24.6859225,Romania,,cnn
United States,2,GPE,2022,3,12,39.7837304,-100.445882,United States,,cnn
the People's Republic of Kherson,2,GPE,2022,3,12,,,,,cnn
Iran,2,GPE,2022,3,12,32.6475314,54.5643516,Iran,دهستان زرین,cnn
Kyiv,7,LOC,2022,3,12,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,3,LOC,2022,3,12,51.0,10.0,Germany,,cnn
northeast,1,LOC,2022,3,12,21.928672050000003,105.98637605162554,Vietnam,,cnn
Black Sea,1,LOC,2022,3,12,43.87280435,33.99381558677739,,,cnn
the Dniepr River,1,LOC,2022,3,12,48.505003,35.0414635,Ukraine,Dnipro,cnn
West,1,LOC,2022,3,12,0.5090396,34.5731341,Kenya,,cnn
Ukraine,106,GPE,2022,3,13,49.4871968,31.2718321,Ukraine,,cnn
Russia,61,GPE,2022,3,13,64.6863136,97.7453061,Russia,,cnn
US,24,GPE,2022,3,13,39.7837304,-100.445882,United States,,cnn
China,14,GPE,2022,3,13,35.000074,104.999927,China,,cnn
UK,13,GPE,2022,3,13,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
Irpin,8,GPE,2022,3,13,50.5206777,30.2448725,Ukraine,,cnn
Chernobyl,8,GPE,2022,3,13,51.2705477,30.2195609,Ukraine,,cnn
Ukrainian,7,GPE,2022,3,13,,,,,cnn
Macron,7,GPE,2022,3,13,41.0062945,39.7273072,Turkey,Trabzon,cnn
Mariupol,7,GPE,2022,3,13,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Kherson,7,GPE,2022,3,13,46.5421715,33.4079326,Ukraine,,cnn
Australia,5,GPE,2022,3,13,-24.7761086,134.755,Australia,,cnn
Poland,5,GPE,2022,3,13,52.215933,19.134422,Poland,,cnn
Kyiv,5,GPE,2022,3,13,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Latvia,5,GPE,2022,3,13,56.8406494,24.7537645,Latvia,Ogresgala pagasts,cnn
Beijing,4,GPE,2022,3,13,39.906217,116.3912757,China,Beijing,cnn
Moscow,4,GPE,2022,3,13,55.7504461,37.6174943,Russia,Moscow,cnn
Ireland,4,GPE,2022,3,13,52.865196,-7.9794599,Ireland,,cnn
Zelensky,3,GPE,2022,3,13,50.39983295,14.80770287380494,Czechia,,cnn
Snake Island,3,GPE,2022,3,13,44.4773207,-78.37691794270614,Canada,,cnn
Kyiv,15,LOC,2022,3,13,50.4500336,30.5241361,Ukraine,Kyiv,cnn
the Irpin River,5,LOC,2022,3,13,50.5300778,30.2179137,Ukraine,,cnn
Black Sea,4,LOC,2022,3,13,43.87280435,33.99381558677739,,,cnn
Irpin River,2,LOC,2022,3,13,50.509925,30.2583788,Ukraine,,cnn
West,2,LOC,2022,3,13,0.5090396,34.5731341,Kenya,,cnn
Po,1,LOC,2022,3,13,52.1458506,17.397672,Poland,Murzynówko,cnn
the Opposition Bloc,1,LOC,2022,3,13,,,,,cnn
the Black Sea,1,LOC,2022,3,13,52.0687719,4.2778376,Netherlands,The Hague,cnn
the Pripyat River,1,LOC,2022,3,13,,,,,cnn
Luhansk,1,LOC,2022,3,13,49.2724587,38.9150477,Ukraine,,cnn
Berdyansk,1,LOC,2022,3,13,46.755678,36.7887623,Ukraine,Berdiansk,cnn
the Black and Azov seas,1,LOC,2022,3,13,,,,,cnn
North,1,LOC,2022,3,13,40.3736611,127.0870417,North Korea,,cnn
Baltic Sea,1,LOC,2022,3,13,56.0,18.0,,,cnn
Baltics,1,LOC,2022,3,13,45.328499,-74.7910585,Canada,North Glengarry,cnn
Ukraine,83,GPE,2022,3,14,49.4871968,31.2718321,Ukraine,,cnn
Russia,51,GPE,2022,3,14,64.6863136,97.7453061,Russia,,cnn
US,36,GPE,2022,3,14,39.7837304,-100.445882,United States,,cnn
China,34,GPE,2022,3,14,35.000074,104.999927,China,,cnn
Kyiv,11,GPE,2022,3,14,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Moscow,7,GPE,2022,3,14,55.7504461,37.6174943,Russia,Moscow,cnn
UK,6,GPE,2022,3,14,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
Poland,5,GPE,2022,3,14,52.215933,19.134422,Poland,,cnn
Mariupol,4,GPE,2022,3,14,47.0957648,37.5499621,Ukraine,Mariupol,cnn
Beijing,3,GPE,2022,3,14,39.906217,116.3912757,China,Beijing,cnn
Rome,3,GPE,2022,3,14,41.8933203,12.4829321,Italy,Rome,cnn
Ukrainian,3,GPE,2022,3,14,,,,,cnn
Moschun,3,GPE,2022,3,14,50.6046106,30.3081105,Ukraine,,cnn
South Korea,2,GPE,2022,3,14,36.638392,127.6961188,South Korea,Cheongju-si,cnn
Vladivostok,2,GPE,2022,3,14,43.1150678,131.8855768,Russia,Vladivostok,cnn
Irpin,2,GPE,2022,3,14,50.5206777,30.2448725,Ukraine,,cnn
